(-85.557885, 38.170811)
(-73.280718, 44.334043)
(-92.160755, 42.574108)
(-93.599167, 44.809589)
(-92.193178, 43.842459)
(-79.190789, 35.722319)
(-84.119197, 34.0693)
(-83.267623, 34.766744)
(-91.948571, 41.007552)
(-98.115276, 39.455112)
(-89.94532, 41.235483)
(-96.739866, 40.253833)
(-94.985, 42.419)
(-90.361894, 31.997913)
(-96.590295, 43.295961)
(-95.519965, 35.481767)
(-97.847266, 37.744171)
(-92.023738, 32.505296)
(-92.023738, 32.505296)
(-92.023738, 32.505296)
(-94.90929, 35.759843)
(-83.278159, 36.257675)
(-104.7856, 39.5249)
(-96.811972, 32.507555)
(-95.884047, 32.55998)
(-111.757051, 41.926416)
(-96.982541, 37.234049)
(-80.567234, 40.613671)
(-72.608583, 43.269209)
(-81.248649, 34.683193)
(-81.248649, 34.683193)
(-90.392901, 42.319383)
(-78.744056, 42.722587)
(-91.663549, 45.314212)
(-81.677721, 36.140299)
(-95.073538, 37.035445)
(-104.825714, 38.739021)
(-88.107358, 30.779091)
(-88.107358, 30.779091)
(-88.077803, 30.765384)
(-141.93594, 64.0731)
(-110.691744, 45.338714)
(-109.836814, 46.435118)
(-77.766098, 43.07777)
(-83.863803, 42.511518)
(-83.863803, 42.511518)
(-88.172061, 44.029182)
(-74.559472, 40.59446)
(-119.158487, 37.236316)
(-95.72, 44.94)
(-84.25135, 43.608333)
(-92.213873, 40.920924)
(-91.419076, 44.935986)
(-92.871991, 47.481698)
(-97.491705, 37.503575)
(-97.274438, 35.487746)
(-97.274438, 35.487746)
(-89.146219, 33.275264)
(-71.449816, 43.531615)
(-73.501262, 43.072819)
(-121.366, 38.045)
(-89.852, 43.613)
(-122.335328, 48.243485)
(-121.020657, 39.252986)
(-85.4578, 36.2059)
(-122.787999, 44.831176)
(-118.786, 39.459)
(-76.240364, 39.561025)
(-77.883698, 43.113819)
(-98.697227, 29.783299)
(-86.373869, 39.558468)
(-69.379778, 44.095354)
(-97.88681, 30.199721)
(0.0, 0.0)
(-77.928547, 40.798193)
(-90.026516, 38.534543)
(-88.322943, 31.065948)
(-82.684221, 34.57113)
(-97.192044, 32.762323)
(-118.893539, 35.402177)
(-80.225494, 35.357477)
(-89.144322, 45.141364)
(-94.048784, 35.284461)
(-101.289192, 47.110838)
(-93.352096, 41.669548)
(-99.320456, 34.653889)
(-88.095358, 45.81721)
(-93.233864, 45.570505)
(-90.092732, 29.999436)
(-104.739721, 38.324439)
(-83.222034, 42.669548)
(-95.327264, 35.752851)
(-86.628912, 32.844099)
(-97.283862, 37.664297)
(-95.58275, 36.330225)
(-95.026771, 40.738088)
(-93.722, 42.738)
(-79.436899, 41.202146)
(-105.087941, 40.178111)
(-122.56509, 45.15139)
(-88.0494, 42.006401)
(-83.800523, 39.89829)
(-77.550077, 39.228903)
(-95.807, 44.797)
(-93.326261, 43.76075)
(-93.49, 35.461)
(-86.575913, 33.715612)
(-76.181372, 43.151167)
(-76.188447, 43.152945)
(-86.268269, 41.736696)
(-83.777184, 32.831063)
(-84.331827, 33.59226)
(-120.976252, 47.203053)
(0.0, 0.0)
(-84.918952, 39.827724)
(-79.103352, 41.333075)
(-79.102791, 41.330569)
(-82.618567, 40.697474)
(-122.916209, 39.059508)
(-76.460267, 39.860074)
(-122.9567, 44.02667)
(-94.114788, 45.283078)
(-83.8854, 42.586511)
(-97.377625, 32.381577)
(-75.31917, 40.267005)
(-71.105457, 42.81372)
(-82.844998, 34.62253)
(-87.731591, 43.912772)
(-94.549546, 38.80961)
(-82.722931, 27.973411)
(-76.941419, 42.659504)
(-93.450441, 35.469761)
(-97.842432, 30.233307)
(-93.7872, 38.36209)
(-92.455601, 35.596461)
(-112.061204, 41.14602)
(-95.36662, 38.934262)
(-88.755825, 44.637594)
(-107.060781, 37.294668)
(-97.662996, 39.554683)
(-105.742267, 32.962726)
(-85.478166, 34.826817)
(-96.694751, 38.329366)
(-93.291207, 38.681895)
(-81.212343, 35.103075)
(-78.894417, 42.746772)
(-95.4064, 29.0249)
(-93.721649, 32.506313)
(-120.368904, 36.137571)
(-124.10836, 40.970796)
(-87.779113, 30.853738)
(-79.006205, 33.79715)
(-89.259178, 37.535497)
(-76.901046, 39.786576)
(-76.904302, 39.79027)
(-76.904715, 39.790439)
(-76.800416, 39.763828)
(-119.90829, 37.210904)
(-71.79051, 42.560421)
(-80.064626, 34.374794)
(-84.795081, 34.756924)
(-85.3451, 42.2563)
(-112.3207, 33.7199)
(-99.426401, 31.848645)
(-102.27385, 33.170949)
(-95.622575, 33.132239)
(-88.037041, 45.067694)
(-85.560665, 44.3497)
(-117.083396, 32.750869)
(-90.64325, 38.763828)
(-111.985328, 43.483947)
(-114.466531, 42.578647)
(-92.101106, 46.81788)
(-123.81035, 39.421616)
(-116.50928, 43.61485)
(-92.650672, 44.206671)
(-81.158719, 37.971733)
(-89.471894, 43.557748)
(-73.806329, 42.604921)
(-97.416394, 35.204287)
(-108.55609, 39.082125)
(-106.303497, 39.232992)
(-108.78914, 40.079602)
(-107.805791, 37.450076)
(-117.359349, 34.071057)
(-90.495254, 37.840897)
(-119.20177, 46.232533)
(-123.965176, 46.206544)
(-87.099376, 35.618186)
(-116.13778, 43.550453)
(-92.112701, 37.746055)
(-89.501254, 44.209745)
(-102.36044, 31.825826)
(-101.47514, 32.22128)
(-101.476647, 32.215588)
(-102.383625, 31.826847)
(-92.937314, 45.319056)
(-80.266736, 26.706456)
(-87.809526, 41.482752)
(-86.493278, 35.839418)
(-80.227551, 26.694788)
(-84.987272, 41.633432)
(-88.081966, 44.558219)
(-82.868457, 39.981987)
(-88.183533, 41.472118)
(-87.810186, 41.673995)
(-84.205865, 40.046396)
(-87.862094, 42.072918)
(-78.6606, 42.8908)
(-104.191015, 35.407096)
(-83.679669, 42.272471)
(-87.916504, 43.250096)
(-97.719537, 31.109843)
(-88.5434, 42.565849)
(-108.07915, 38.753494)
(-75.830276, 42.086376)
(-112.126534, 33.630981)
(-85.696315, 41.531845)
(-109.93719, 45.017919)
(-81.95115, 36.724896)
(-96.9187, 36.7898)
(-94.684639, 41.87739)
(-93.282111, 45.155181)
(-81.582519, 38.395606)
(-124.15254, 40.799858)
(-85.535891, 42.333983)
(-98.033988, 47.369517)
(-95.794419, 42.47222)
(-112.546357, 45.978069)
(-106.152022, 39.499264)
(-112.042323, 33.042336)
(-96.004828, 36.085497)
(-93.930433, 30.135866)
(-91.617665, 41.685167)
(-122.95763, 44.884208)
(-116.99009, 47.702924)
(-90.317354, 41.678095)
(-91.424862, 41.926458)
(-95.530736, 29.055038)
(-85.600609, 42.981411)
(-122.48218, 48.7756)
(-78.951439, 35.978375)
(-93.331872, 40.757018)
(-97.047403, 33.138816)
(-94.721299, 44.936963)
(-88.185244, 30.656437)
(-99.142319, 40.705601)
(-104.760559, 38.928848)
(-86.91215, 35.973001)
(-97.481266, 42.862137)
(-112.014091, 34.74684)
(-78.063092, 34.021609)
(-96.484705, 38.66781)
(-82.3324, 41.0592)
(-84.208633, 39.410775)
(-85.039249, 39.151464)
(-95.873925, 36.149645)
(-93.7648, 44.626561)
(-85.484665, 43.17543)
(-91.31336, 47.2472)
(-121.7492, 38.566031)
(-77.3612, 35.557904)
(-80.659241, 28.018569)
(-93.372, 46.645)
(-78.600107, 39.738011)
(-92.6738, 44.299478)
(-87.397476, 40.148773)
(0.0, 0.0)
(-102.11068, 32.003582)
(-97.545387, 37.776244)
(-77.156494, 40.257197)
(-119.351501, 34.407135)
(-86.039107, 39.369582)
(-121.25244, 44.433508)
(-99.995782, 40.864476)
(-69.867344, 44.204701)
(-75.972571, 39.698456)
(-72.363092, 44.680623)
(-90.705683, 35.774016)
(-90.705683, 35.774016)
(-116.471064, 46.240682)
(-70.282706, 44.265294)
(-73.404926, 41.164319)
(-122.644243, 38.343747)
(-102.359054, 31.396553)
(-72.399484, 42.146709)
(-103.41817, 42.6867)
(-94.814527, 37.644779)
(-82.450279, 38.316197)
(-90.179231, 39.829158)
(-70.513229, 44.208775)
(-90.607932, 41.499535)
(-86.853128, 41.665797)
(-82.02002, 35.646074)
(-94.235787, 36.047658)
(-80.618848, 35.064335)
(-76.925078, 40.277097)
(-111.845802, 40.6665)
(-77.044737, 35.060695)
(-79.9343, 35.8962)
(-79.9343, 35.8962)
(-95.188167, 30.057977)
(-76.909001, 39.636993)
(-76.909001, 39.636993)
(-88.036113, 30.897438)
(-81.610597, 35.272199)
(-121.7425, 42.200026)
(-104.930079, 39.549341)
(-86.547462, 39.177368)
(-95.735184, 39.018307)
(-95.739281, 39.018305)
(-89.584144, 40.640687)
(-90.482498, 38.724201)
(-69.929316, 43.943535)
(-83.70713, 33.749464)
(-93.598453, 41.578922)
(-88.002674, 45.232644)
(-86.768164, 35.981106)
(-80.65137, 35.113248)
(-79.515807, 40.71344)
(-81.3415, 34.140966)
(-81.3415, 34.140966)
(-82.495766, 35.425366)
(-106.861389, 39.495833)
(-72.339703, 41.863161)
(-94.120048, 36.302549)
(-77.036827, 39.879408)
(-96.7236, 33.929171)
(-94.106323, 46.696934)
(-95.7375, 29.7781)
(-89.189651, 31.693639)
(-81.061937, 29.009451)
(-88.504635, 34.926372)
(-96.909942, 32.624846)
(-82.348795, 27.936358)
(-94.347369, 46.237468)
(0.0, 0.0)
(-119.760681, 36.372179)
(-93.742207, 44.886382)
(-73.422306, 44.026892)
(-91.256556, 41.907128)
(-88.3209, 35.2207)
(-93.264125, 37.223463)
(-90.369911, 38.214244)
(-96.42903, 42.451558)
(-88.801648, 43.456209)
(-93.785622, 43.227612)
(-85.99043, 44.520454)
(-121.47386, 46.936836)
(-121.47386, 46.936836)
(-98.991743, 44.523082)
(-72.09029, 41.917619)
(-99.443191, 46.880067)
(-104.58032, 38.30585)
(-117.15977, 33.133153)
(-121.80166, 36.65635)
(-121.801, 36.65)
(-97.805765, 31.115095)
(-97.087861, 32.013152)
(-104.68297, 38.69277)
(-92.02937, 45.527877)
(-85.998348, 39.93925)
(-86.808523, 38.168354)
(-90.115793, 42.724141)
(-95.937348, 44.167218)
(-77.567291, 38.429716)
(-96.783469, 35.984618)
(-123.195609, 47.416128)
(-85.29359, 42.341561)
(-80.739963, 34.972573)
(-76.299417, 36.929201)
(-81.495544, 41.565105)
(-73.109881, 44.345866)
(-121.727529, 36.581832)
(-82.542319, 27.950883)
(-80.270556, 26.171048)
(-95.468042, 30.034976)
(-69.7674, 44.441318)
(-76.302803, 40.013599)
(-122.352219, 45.517056)
(-71.398998, 42.120548)
(-82.544822, 34.913875)
(-98.263272, 26.236299)
(-105.150493, 39.604007)
(-105.48918, 44.26776)
(-84.346225, 46.475426)
(-123.32295, 44.9267)
(-91.155646, 40.625875)
(-85.135583, 35.188944)
(-94.008615, 43.873364)
(-86.620434, 38.315605)
(-83.427921, 36.031507)
(-91.1069, 40.7819)
(-97.070777, 32.637141)
(-87.836294, 42.21267)
(-93.374793, 35.055877)
(-87.904858, 30.64925)
(-85.185928, 34.222795)
(-77.308404, 39.101392)
(-84.213292, 31.580567)
(-96.86093, 33.126294)
(-111.92485, 41.026765)
(-123.133242, 45.146481)
(-81.775138, 40.977243)
(-117.9479, 33.728498)
(-80.844212, 35.504134)
(-96.685011, 30.536588)
(-92.810617, 43.276682)
(-79.847603, 38.92931)
(-71.905636, 41.783109)
(-149.791137, 61.22797)
(-97.76969, 30.487939)
(-95.452629, 31.309358)
(-88.204421, 43.550552)
(-104.72477, 47.084998)
(-96.057, 44.927)
(-120.984841, 47.205714)
(-117.973297, 46.314407)
(-119.527652, 39.286061)
(-97.554731, 44.385342)
(-94.988145, 38.966324)
(-85.369346, 41.796807)
(-112.539999, 34.5499)
(-118.302, 34.201)
(-96.62886, 32.782011)
(-84.786558, 35.519303)
(-94.46523, 36.344296)
(-96.409232, 39.399115)
(-79.368292, 36.150961)
(-76.347755, 36.756047)
(-107.253326, 41.792049)
(-79.819504, 40.621399)
(-84.685272, 33.749725)
(-122.800746, 40.702188)
(-96.875226, 42.652937)
(-86.253935, 39.199912)
(-102.963148, 41.130023)
(-117.792328, 33.690784)
(-89.071766, 43.053454)
(-84.893056, 43.595278)
(-84.8923, 43.5936)
(-112.0722, 46.654325)
(-92.3002, 42.461366)
(-84.357355, 41.297912)
(-84.3917, 41.27044)
(-86.1241, 30.7443)
(-93.13267, 34.254033)
(-93.098292, 34.175909)
(-81.48021, 40.54407)
(-96.041027, 46.255567)
(-93.777602, 45.044373)
(-88.659506, 42.631937)
(-122.000977, 36.997071)
(-121.99591, 37.005329)
(-91.535586, 44.820922)
(-85.456038, 41.546669)
(-107.717281, 38.797485)
(-87.353983, 39.468816)
(-95.594051, 37.03987)
(-95.328434, 42.015528)
(-77.037498, 42.137798)
(-91.592953, 40.769975)
(-93.0828, 45.7164)
(-88.17799, 42.85122)
(-82.816105, 32.999135)
(-118.125684, 34.591897)
(-116.088432, 34.251293)
(-95.844265, 46.807212)
(-85.695594, 44.656751)
(-71.604096, 42.548117)
(-71.604096, 42.548117)
(-83.252039, 42.477825)
(-90.479638, 41.534226)
(-105.784425, 39.966514)
(-70.129086, 44.0815)
(-70.129086, 44.0815)
(-83.499265, 44.286501)
(-97.141395, 31.559334)
(-94.22406, 41.518119)
(-85.099071, 42.307403)
(-97.124398, 39.375039)
(-122.81313, 43.917916)
(-157.935157, 21.347731)
(-120.99, 39.321)
(-85.375301, 31.069924)
(-87.28611, 37.691896)
(-88.019637, 42.247801)
(-108.68815, 45.816107)
(-89.364628, 30.402051)
(-94.922717, 35.989054)
(-97.858812, 27.472829)
(-87.413924, 36.093845)
(-88.017417, 44.446937)
(-85.397667, 44.259301)
(-89.426889, 42.042172)
(-80.35733, 33.953871)
(-97.993766, 43.477965)
(-87.993332, 43.083611)
(-84.971325, 32.470266)
(0.0, 0.0)
(-86.012081, 39.880128)
(-101.840022, 35.238364)
(-97.327483, 32.402927)
(-86.299367, 33.334261)
(-90.775706, 35.821283)
(-90.775706, 35.821283)
(-96.840313, 47.352638)
(-85.102789, 42.3783)
(-97.061166, 37.701596)
(-84.740435, 39.572678)
(-104.589, 38.922)
(-77.670852, 39.615707)
(-113.566135, 37.10104)
(-97.719166, 26.167)
(-96.946718, 40.619812)
(-101.164901, 40.835074)
(-74.2818, 39.7)
(-88.335963, 37.024471)
(-88.283343, 40.133757)
(-100.045199, 37.784122)
(-88.713859, 43.402982)
(-90.141519, 42.962314)
(-91.242142, 45.47615)
(-82.173121, 36.267061)
(-122.23906, 40.183319)
(-84.829701, 33.639071)
(-83.274168, 42.869592)
(-77.399374, 40.237016)
(-97.606781, 35.529018)
(-97.606781, 35.529018)
(-82.471251, 34.801901)
(-108.981094, 38.68095)
(-121.89291, 36.592213)
(-86.597268, 35.149172)
(-93.21806, 36.657123)
(-108.878208, 46.102622)
(-84.250095, 33.292452)
(-120.330087, 39.318255)
(-87.867242, 41.62081)
(-89.263371, 43.091079)
(-90.328443, 44.999092)
(-77.339981, 37.460121)
(-117.30871, 34.510535)
(-80.981297, 29.070584)
(-83.723416, 41.653054)
(-79.959167, 39.597778)
(-80.675934, 35.409069)
(-76.481463, 42.354177)
(-107.8541, 37.931756)
(-82.134724, 33.420479)
(-82.134724, 33.420479)
(-82.134615, 33.42084)
(-105.376792, 42.745507)
(-89.665604, 39.806)
(-103.060017, 44.1392)
(-97.008033, 37.511211)
(-94.513596, 37.10474)
(-75.507445, 39.17196)
(-94.849225, 46.353614)
(-117.47452, 47.6856)
(0.0, 0.0)
(-68.801166, 44.726122)
(-68.801166, 44.726122)
(-68.801166, 44.726122)
(-89.021299, 42.49988)
(-86.059974, 40.003892)
(-85.857682, 41.898963)
(-88.793, 30.433)
(-70.304118, 44.034507)
(-92.7658, 38.0124)
(-105.091513, 39.645738)
(-86.597376, 34.706522)
(-89.042496, 44.74169)
(-105.772973, 39.138576)
(-88.062248, 43.169567)
(-88.062248, 43.169567)
(-92.966212, 43.667033)
(-76.653683, 39.326483)
(-76.653683, 39.326483)
(-76.653683, 39.326483)
(-91.274908, 40.826686)
(-121.184909, 44.278231)
(-80.622665, 35.031128)
(-107.262456, 40.488929)
(-105.164141, 40.144538)
(-104.75425, 41.153695)
(-111.851128, 40.407021)
(-98.02245, 43.705434)
(-98.351754, 32.089894)
(-86.734523, 34.7112)
(-86.877175, 38.318411)
(-109.644327, 43.536192)
(-90.703254, 42.520549)
(-99.972491, 37.843413)
(-88.587095, 42.553191)
(-85.570849, 43.241223)
(-84.213976, 40.157397)
(-81.739738, 38.366452)
(-95.4601, 29.05442)
(-89.274575, 31.308315)
(-97.814906, 34.524783)
(-97.814906, 34.524783)
(-94.820836, 39.949753)
(-90.287822, 38.780216)
(-84.589984, 39.124542)
(-76.327772, 40.391637)
(-77.541519, 37.658401)
(-90.968562, 30.267148)
(-84.493574, 34.105147)
(-92.130602, 34.852393)
(-107.81349, 37.630815)
(-92.900125, 41.405982)
(-81.066055, 35.009638)
(-119.914602, 46.246818)
(-92.306169, 42.166425)
(-105.00045, 38.110067)
(-83.466439, 45.081991)
(-83.399212, 34.878925)
(-94.878799, 33.103642)
(-96.1808, 38.250266)
(-93.95393, 41.68292)
(-86.143509, 39.894333)
(-93.891722, 42.664994)
(-95.732229, 34.926251)
(-116.39818, 43.685234)
(-116.365832, 43.707571)
(-105.26778, 36.540432)
(-112.37353, 38.33319)
(-88.852981, 39.048831)
(-90.180631, 41.901303)
(-111.949182, 43.479954)
(-97.431052, 32.868975)
(-117.427176, 47.59933)
(-84.161743, 39.541266)
(-88.347298, 41.702721)
(-149.575156, 61.298476)
(-111.569214, 40.12331)
(-87.43597, 46.55742)
(-90.982817, 43.631261)
(-90.982817, 43.631261)
(-97.57554, 33.217209)
(-87.678581, 37.958633)
(-93.377416, 45.098071)
(-94.343341, 35.450231)
(-97.29, 36.79)
(-82.569227, 39.675843)
(-112.47028, 45.89278)
(-98.685917, 33.802557)
(-101.753397, 38.892503)
(-95.147251, 39.536634)
(-93.972062, 32.727039)
(-75.70447, 40.35985)
(-85.656914, 42.817032)
(-81.044083, 34.025866)
(-82.584164, 34.789647)
(-79.279731, 33.357094)
(-85.153837, 35.012345)
(-77.321316, 35.629684)
(-82.485909, 42.75671)
(-78.4176, 35.64)
(-84.841348, 38.193535)
(-82.307189, 32.597725)
(-105.945958, 40.091435)
(-76.681744, 40.36256)
(-82.81786, 41.546777)
(-105.108867, 39.920712)
(-85.118308, 45.142976)
(-120.961052, 37.651115)
(-91.519321, 40.948375)
(-97.53001, 30.28742)
(-92.107251, 43.378797)
(-92.439941, 44.022933)
(-93.183966, 43.154483)
(-122.493259, 39.349056)
(-84.29787, 34.00213)
(-82.7964, 39.9849)
(-85.160472, 41.073981)
(-122.398491, 47.227344)
(-88.41909, 42.786209)
(-94.180134, 41.02382)
(0.0, 0.0)
(-80.16081, 26.171293)
(-90.551903, 41.551785)
(-88.179536, 39.479753)
(-118.094, 45.316)
(-85.319913, 31.160715)
(-95.555767, 30.725568)
(-114.75992, 42.604044)
(-97.224208, 37.718284)
(-69.618001, 44.768511)
(-84.637331, 42.509248)
(-89.112151, 32.445137)
(-89.273658, 41.334255)
(-75.062917, 41.063972)
(-114.24039, 47.041334)
(-72.463878, 41.842987)
(-85.054567, 41.357514)
(-96.14, 43.871)
(-89.083551, 42.840427)
(-122.3419, 48.42023)
(-95.732611, 39.019888)
(-86.64057, 39.236508)
(-93.826401, 41.869801)
(-80.124567, 41.872635)
(-80.873129, 33.481617)
(-89.837705, 35.367959)
(-78.866735, 36.717898)
(-92.6596, 41.2839)
(-105.04545, 40.564973)
(-82.165214, 27.927162)
(-94.8103, 39.057402)
(-88.532753, 39.124817)
(-88.303213, 36.288563)
(-92.3655, 34.6933)
(-92.3655, 34.6933)
(-95.733747, 38.516575)
(-121.774587, 47.496162)
(-96.878422, 37.812946)
(-118.098503, 33.808483)
(-95.966805, 45.988345)
(-81.930132, 38.540593)
(-76.297417, 40.223247)
(-76.588271, 40.148434)
(-95.776354, 37.253103)
(-78.870935, 37.375171)
(-121.37305, 38.39595)
(-111.186748, 45.640168)
(-107.077892, 37.254215)
(-90.398509, 45.692648)
(-75.959408, 41.739321)
(-91.684619, 44.873512)
(-111.685833, 40.024356)
(-96.688341, 42.684073)
(-91.397517, 42.850437)
(-85.972832, 32.922908)
(-84.419181, 42.216798)
(-120.566305, 46.978826)
(-100.004437, 48.367654)
(-78.831963, 43.02047)
(-80.466962, 35.728281)
(-77.527428, 43.153154)
(-103.081542, 44.142752)
(-92.483, 44.722)
(-95.405472, 37.911974)
(-99.373215, 40.722556)
(-93.437272, 45.138522)
(-98.391844, 34.619717)
(-99.885725, 39.826365)
(-80.839022, 35.018553)
(-80.839022, 35.018553)
(-89.50222, 43.037056)
(-85.848927, 40.262716)
(-118.228313, 34.075055)
(-118.234059, 34.080966)
(-81.044942, 29.193486)
(-84.5864, 39.0894)
(-122.265026, 37.454311)
(-77.065974, 34.661659)
(-111.79641, 33.388366)
(-76.53552, 42.904529)
(-108.619999, 45.763716)
(-91.953501, 37.325333)
(-81.826478, 36.772928)
(-93.116837, 44.659469)
(-96.187652, 38.420226)
(-96.224297, 38.426256)
(-96.241439, 38.411817)
(-83.641223, 42.253243)
(-104.5669, 33.3953)
(-97.596, 46.621)
(-90.336197, 38.711102)
(-105.45393, 44.28714)
(-92.131081, 46.776273)
(-90.438978, 37.752118)
(-84.283381, 39.873977)
(-77.829664, 35.953471)
(-94.682491, 39.187722)
(-82.665521, 35.534295)
(-70.04403, 43.958619)
(-104.524511, 33.314853)
(-96.661075, 32.322106)
(-122.338463, 40.545551)
(-86.350833, 37.039258)
(-104.7494, 40.428416)
(-89.67527, 45.175544)
(-95.485466, 29.46796)
(-95.241, 37.567)
(-88.369244, 43.258089)
(-117.059294, 33.078912)
(-87.906815, 43.100482)
(-105.181468, 39.71627)
(-96.897966, 44.574856)
(-81.800793, 26.429004)
(-83.047997, 38.71842)
(-86.506409, 36.20057)
(-96.985931, 28.872205)
(-84.740141, 34.161148)
(-82.363141, 36.300246)
(-84.652227, 37.277546)
(-95.57635, 35.289269)
(-96.314515, 41.025046)
(-84.928445, 34.149434)
(-75.8225, 40.940556)
(-134.639346, 58.38347)
(-79.107101, 42.608501)
(-94.023064, 41.61005)
(-82.503902, 39.967698)
(-89.300664, 42.785134)
(-95.690007, 46.006076)
(-92.533312, 47.474886)
(-90.976275, 38.349458)
(-122.972082, 47.071654)
(-94.9604, 29.7054)
(-119.857535, 37.875695)
(-119.89185, 34.439394)
(-78.814647, 41.657724)
(-85.479802, 40.849657)
(-95.328718, 43.161362)
(-90.668611, 40.476111)
(-93.5802, 41.537899)
(-93.801366, 37.1155)
(-122.97656, 45.290577)
(-89.510271, 42.825271)
(-104.859596, 39.7047)
(-87.299856, 30.543507)
(-80.857559, 28.367519)
(-120.492672, 37.326749)
(-98.646622, 29.749984)
(-100.203735, 34.432032)
(-93.608552, 33.657808)
(-81.3877, 40.7511)
(-87.426798, 35.836771)
(-88.11166, 42.35407)
(-84.493532, 39.404217)
(-73.256289, 41.153277)
(-80.467258, 37.78185)
(-111.865261, 40.720077)
(-96.550088, 39.177706)
(-96.597, 46.055)
(-86.688673, 34.253075)
(-87.887846, 30.539883)
(-79.994752, 38.41006)
(-94.985551, 45.781988)
(-93.63, 41.74)
(-87.601079, 34.844662)
(-104.603, 38.928)
(-97.586123, 30.459152)
(-87.804407, 43.725561)
(-111.957502, 41.108544)
(-85.330397, 42.986732)
(-79.499167, 37.310833)
(-79.499167, 37.310833)
(-95.613, 40.071)
(-85.737374, 40.007052)
(-74.4318, 41.4571)
(-96.736537, 39.448097)
(-97.389797, 42.887183)
(-93.278131, 44.269819)
(-76.9856, 35.74164)
(-122.038, 47.21)
(-77.843923, 35.949463)
(-89.999773, 40.683631)
(-116.5595, 47.9692)
(-116.562317, 47.969271)
(-116.5599, 47.9696)
(-116.5584, 47.9695)
(-116.5584, 47.9695)
(-77.512951, 41.174592)
(-96.944271, 38.675298)
(-89.817937, 43.728552)
(-91.697785, 42.049643)
(-92.693186, 39.150458)
(-96.881293, 29.926927)
(-81.151794, 38.078679)
(-91.8, 42.847)
(-77.801893, 38.562172)
(-73.816929, 41.282997)
(-104.848285, 41.140855)
(-94.627385, 42.493718)
(-97.901015, 30.253118)
(-83.587876, 32.595031)
(-120.452532, 38.131601)
(-105.117906, 39.643578)
(-88.225965, 42.235651)
(-90.4311, 42.2536)
(-86.810939, 35.995586)
(-93.131491, 35.297999)
(-86.859372, 38.230974)
(-96.099708, 46.28698)
(-122.098312, 47.930157)
(-121.7966, 38.669533)
(-86.061498, 41.665855)
(-80.024586, 36.929431)
(-86.597175, 30.419222)
(-81.03416, 34.94861)
(-96.439175, 36.277484)
(-99.195529, 38.518729)
(-91.517438, 45.9912)
(-91.065, 41.887)
(-74.902795, 40.869014)
(-95.074299, 35.62118)
(-82.21697, 41.127377)
(-87.806173, 42.164159)
(-120.7532, 38.798489)
(-107.525715, 39.568804)
(-80.05814, 32.819577)
(-120.451258, 36.85942)
(-93.370491, 42.734752)
(-114.03071, 35.214183)
(-83.179617, 42.606533)
(-88.901274, 43.564613)
(-88.287812, 43.326567)
(-89.021662, 43.329534)
(-88.988346, 43.187789)
(-98.598154, 33.110919)
(-83.6362, 41.0233)
(-96.324892, 30.654953)
(-81.4656, 40.4817)
(-87.513941, 38.058942)
(-95.5806, 29.569)
(-108.777534, 45.662353)
(-80.74213, 32.225075)
(-79.980934, 37.246933)
(-84.7619, 42.761017)
(-86.258597, 42.190198)
(-145.723863, 15.128333)
(-91.227046, 30.666054)
(-88.857604, 40.87452)
(-98.044147, 30.481332)
(-72.232865, 42.522245)
(-82.429511, 35.27002)
(-84.883633, 32.545583)
(-82.601601, 39.7383)
(-82.388111, 34.331255)
(-95.861214, 29.704559)
(-89.547694, 40.366118)
(-100.752897, 41.148978)
(-96.224, 38.419)
(-83.78058, 43.060203)
(-86.248567, 43.621817)
(-88.537935, 38.661986)
(-82.303975, 28.724229)
(-88.248523, 45.929368)
(-96.933, 38.245)
(-84.289234, 30.417983)
(-85.724256, 30.189738)
(-84.336103, 30.401168)
(-82.4263, 40.0583)
(-91.536396, 39.804563)
(-96.787335, 33.777645)
(-86.796337, 40.418699)
(-97.965411, 29.952021)
(-97.965411, 29.952021)
(-85.70485, 31.338619)
(-87.040709, 34.565729)
(-79.275702, 37.482104)
(-90.414648, 32.259773)
(-82.903322, 39.591997)
(-93.907056, 45.671944)
(-90.350357, 41.751709)
(-83.82115, 35.434071)
(-116.6121, 43.7065)
(-82.585267, 34.8041)
(-93.848317, 32.489506)
(-117.15922, 34.04553)
(-81.508301, 30.365299)
(-90.208922, 39.731249)
(-93.631411, 43.262986)
(-70.991174, 43.134922)
(-82.728502, 28.176477)
(-90.690346, 35.814801)
(-95.253863, 37.337796)
(-87.123009, 39.51715)
(-95.273625, 38.621128)
(-78.580905, 35.96483)
(-90.22215, 45.355502)
(-100.450798, 48.823621)
(-81.770704, 39.087494)
(-89.186304, 31.069407)
(-90.578641, 38.461622)
(-89.006193, 40.461515)
(-101.953546, 32.723772)
(-88.964225, 39.92926)
(-76.858183, 34.76929)
(-84.946253, 32.358893)
(-104.7764, 38.72901)
(-100.420179, 29.306561)
(-105.038717, 40.541118)
(-98.989358, 40.652031)
(-94.916325, 39.329864)
(-77.338493, 37.241586)
(-107.862196, 37.278263)
(-88.710808, 37.150389)
(-122.683635, 48.282801)
(-94.691664, 37.828309)
(-93.193913, 44.885779)
(-122.563004, 47.183399)
(-122.557769, 47.183376)
(-122.553223, 47.183473)
(-111.691461, 35.137659)
(-118.361603, 46.046452)
(-75.229136, 40.116197)
(-83.733673, 33.984862)
(-90.709401, 38.798911)
(-99.196919, 35.538137)
(-105.018009, 40.514573)
